line_id,estimate_id,cost_code,description,quantity,unit,unit_cost,unit_price,line_total,category
ELI-147230EC,EST-0E7F8D93,05-TILE,Tile & Shower — Subcontractor,1,ls,3068.35,4520.97,4520.97,subcontractor
ELI-AA889ECB,EST-0E7F8D93,06-VANITY,Vanity & Fixtures — Labor,1,ls,767.09,1130.24,1130.24,labor
ELI-76BBEE46,EST-0E7F8D93,06-VANITY,Vanity & Fixtures — Materials,1,ls,1841.01,2712.58,2712.58,material
ELI-8CDA0DC0,EST-0E7F8D93,07-PAINT,Paint — Labor,1,ls,613.67,904.19,904.19,labor
ELI-35F78C14,EST-0E7F8D93,07-PAINT,Paint — Materials,1,ls,306.83,452.1,452.1,material
ELI-93F1F6AC,EST-0E7F8D93,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,306.83,452.1,452.1,labor
ELI-C219F616,EST-4EF0B3E2,01-DEMO,Demolition — Labor,1,ls,1824.98,2661.2,2661.2,labor
ELI-B7E1A1D9,EST-4EF0B3E2,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,912.49,1330.6,1330.6,material
ELI-2860FC7A,EST-4EF0B3E2,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,3284.96,4790.16,4790.16,subcontractor
ELI-361306D6,EST-4EF0B3E2,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,365.0,532.24,532.24,material
ELI-405D67A0,EST-4EF0B3E2,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1459.98,2128.96,2128.96,subcontractor
ELI-363CC9F4,EST-4EF0B3E2,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1094.99,1596.72,1596.72,labor
ELI-2A95A398,EST-4EF0B3E2,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,729.99,1064.48,1064.48,material
ELI-0981E6FF,EST-4EF0B3E2,05-TILE,Tile & Shower — Materials,1,ls,1459.98,2128.96,2128.96,material
ELI-44B6A84A,EST-4EF0B3E2,05-TILE,Tile & Shower — Subcontractor,1,ls,3649.96,5322.4,5322.4,subcontractor
ELI-96D1B119,EST-4EF0B3E2,06-VANITY,Vanity & Fixtures — Labor,1,ls,912.49,1330.6,1330.6,labor
ELI-4F5AF2EE,EST-4EF0B3E2,06-VANITY,Vanity & Fixtures — Materials,1,ls,2189.98,3193.44,3193.44,material
ELI-3192C812,EST-4EF0B3E2,07-PAINT,Paint — Labor,1,ls,729.99,1064.48,1064.48,labor
ELI-78C74984,EST-4EF0B3E2,07-PAINT,Paint — Materials,1,ls,365.0,532.24,532.24,material
ELI-68AA1BA7,EST-4EF0B3E2,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,365.0,532.24,532.24,labor
ELI-AC420653,EST-50853B67,01-DEMO,Demolition — Labor,1,ls,1789.54,2988.45,2988.45,labor
ELI-55186137,EST-50853B67,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,894.77,1494.22,1494.22,material
ELI-1D9B89C6,EST-50853B67,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,3221.16,5379.2,5379.2,subcontractor
ELI-ED4083DD,EST-50853B67,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,357.91,597.69,597.69,material
ELI-261BAA40,EST-50853B67,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1431.63,2390.76,2390.76,subcontractor
ELI-920F1E7B,EST-50853B67,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1073.72,1793.07,1793.07,labor
ELI-608A3DD5,EST-50853B67,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,715.81,1195.38,1195.38,material
ELI-A121E75C,EST-50853B67,05-TILE,Tile & Shower — Materials,1,ls,1431.63,2390.76,2390.76,material
ELI-741C6850,EST-50853B67,05-TILE,Tile & Shower — Subcontractor,1,ls,3579.07,5976.89,5976.89,subcontractor
ELI-0A6276CE,EST-50853B67,06-VANITY,Vanity & Fixtures — Labor,1,ls,894.77,1494.22,1494.22,labor
ELI-1CF995D8,EST-50853B67,06-VANITY,Vanity & Fixtures — Materials,1,ls,2147.44,3586.13,3586.13,material
ELI-2C3EA0AD,EST-50853B67,07-PAINT,Paint — Labor,1,ls,715.81,1195.38,1195.38,labor
ELI-B9A8E7C5,EST-50853B67,07-PAINT,Paint — Materials,1,ls,357.91,597.69,597.69,material
ELI-9C1F3974,EST-50853B67,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,357.91,597.69,597.69,labor
ELI-20611715,EST-3077444E,01-LABOR,Labor — Labor,1,ls,1277.21,2821.37,2821.37,labor
ELI-4CE0E023,EST-3077444E,02-MATERIALS,Materials — Materials,1,ls,851.48,1880.91,1880.91,material
ELI-B4700C9A,EST-50693183,01-LABOR,Labor — Labor,1,ls,1046.43,1962.14,1962.14,labor
ELI-4ACFBA10,EST-50693183,02-MATERIALS,Materials — Materials,1,ls,697.62,1308.09,1308.09,material
ELI-4534EB22,EST-240A651B,01-FOOTINGS,Footings & Posts — Labor,1,ls,4247.9,6521.66,6521.66,labor
ELI-8C3BB5AA,EST-240A651B,01-FOOTINGS,Footings & Posts — Materials,1,ls,2265.55,3478.22,3478.22,material
ELI-A990219C,EST-240A651B,02-FRAMING,Framing & Decking — Labor,1,ls,7079.84,10869.44,10869.44,labor
ELI-71E23DEB,EST-240A651B,02-FRAMING,Framing & Decking — Materials,1,ls,7929.42,12173.77,12173.77,material
ELI-850CAC6C,EST-240A651B,03-STAIRS,Stairs & Railings — Labor,1,ls,3398.32,5217.33,5217.33,labor
ELI-5F0BA0A4,EST-240A651B,03-STAIRS,Stairs & Railings — Materials,1,ls,2831.93,4347.78,4347.78,material
ELI-E2916524,EST-240A651B,04-FINISH,Finish & Sealing — Labor,1,ls,2265.55,3478.22,3478.22,labor
ELI-0BD506EF,EST-240A651B,04-FINISH,Finish & Sealing — Materials,1,ls,1132.77,1739.11,1739.11,material
ELI-595ED15D,EST-240A651B,05-CLEANUP,Cleanup & Final Inspection — Labor,1,ls,566.39,869.56,869.56,labor
ELI-D0902AC7,EST-BAE135F7,01-LABOR,Labor — Labor,1,ls,858.75,2397.74,2397.74,labor
ELI-4536D0E5,EST-BAE135F7,02-MATERIALS,Materials — Materials,1,ls,572.5,1598.5,1598.5,material
ELI-D95CD4C0,EST-935E0142,01-LABOR,Labor — Labor,1,ls,1114.75,2549.38,2549.38,labor
ELI-36CEEE8C,EST-935E0142,02-MATERIALS,Materials — Materials,1,ls,743.16,1699.59,1699.59,material
ELI-3B7B2175,EST-8D204BC7,01-FOOTINGS,Footings & Posts — Labor,1,ls,6199.65,10493.64,10493.64,labor
ELI-7BF59781,EST-8D204BC7,01-FOOTINGS,Footings & Posts — Materials,1,ls,3306.48,5596.61,5596.61,material
ELI-39A644F3,EST-8D204BC7,02-FRAMING,Framing & Decking — Labor,1,ls,10332.75,17489.4,17489.4,labor
ELI-B79DA34F,EST-8D204BC7,02-FRAMING,Framing & Decking — Materials,1,ls,11572.69,19588.13,19588.13,material
ELI-E9AE5DDA,EST-8D204BC7,03-STAIRS,Stairs & Railings — Labor,1,ls,4959.72,8394.91,8394.91,labor
ELI-73E781E2,EST-8D204BC7,03-STAIRS,Stairs & Railings — Materials,1,ls,4133.1,6995.76,6995.76,material
ELI-2E188B94,EST-8D204BC7,04-FINISH,Finish & Sealing — Labor,1,ls,3306.48,5596.61,5596.61,labor
ELI-4F24DDD4,EST-8D204BC7,04-FINISH,Finish & Sealing — Materials,1,ls,1653.24,2798.3,2798.3,material
ELI-BA8B4B2F,EST-8D204BC7,05-CLEANUP,Cleanup & Final Inspection — Labor,1,ls,826.62,1399.15,1399.15,labor
ELI-4182DBFF,EST-14293E91,01-LABOR,Labor — Labor,1,ls,742.15,1722.7,1722.7,labor
ELI-9541BE1A,EST-14293E91,02-MATERIALS,Materials — Materials,1,ls,494.77,1148.47,1148.47,material
ELI-5EC18FDF,EST-8BD3826B,01-LABOR,Labor — Labor,1,ls,855.74,1588.29,1588.29,labor
ELI-8E240A71,EST-8BD3826B,02-MATERIALS,Materials — Materials,1,ls,570.5,1058.86,1058.86,material
ELI-12964C93,EST-A725F3B6,01-DEMO,Demolition — Labor,1,ls,2593.07,3785.89,3785.89,labor
ELI-53BCF6DD,EST-A725F3B6,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1296.53,1892.94,1892.94,material
ELI-574C4A1A,EST-A725F3B6,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,4667.52,6814.59,6814.59,subcontractor
ELI-C67CF952,EST-A725F3B6,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,518.61,757.18,757.18,material
ELI-FB4A2BC2,EST-A725F3B6,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,2074.46,3028.71,3028.71,subcontractor
ELI-7D78BE35,EST-A725F3B6,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1555.84,2271.53,2271.53,labor
ELI-6BBD63A7,EST-A725F3B6,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,1037.23,1514.35,1514.35,material
ELI-8D7F31EA,EST-A725F3B6,05-TILE,Tile & Shower — Materials,1,ls,2074.46,3028.71,3028.71,material
ELI-82C406E2,EST-A725F3B6,05-TILE,Tile & Shower — Subcontractor,1,ls,5186.14,7571.77,7571.77,subcontractor
ELI-5DBC897C,EST-A725F3B6,06-VANITY,Vanity & Fixtures — Labor,1,ls,1296.53,1892.94,1892.94,labor
ELI-A3B74FF7,EST-A725F3B6,06-VANITY,Vanity & Fixtures — Materials,1,ls,3111.68,4543.06,4543.06,material
ELI-664A9A6D,EST-A725F3B6,07-PAINT,Paint — Labor,1,ls,1037.23,1514.35,1514.35,labor
ELI-C0D18D33,EST-A725F3B6,07-PAINT,Paint — Materials,1,ls,518.61,757.18,757.18,material
ELI-0154BD93,EST-A725F3B6,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,518.61,757.18,757.18,labor
ELI-C6CFC47E,EST-4CC4EB88,01-LABOR,Labor — Labor,1,ls,753.44,1675.87,1675.87,labor
ELI-0AC5BEE9,EST-4CC4EB88,02-MATERIALS,Materials — Materials,1,ls,502.29,1117.25,1117.25,material
ELI-6568917E,EST-29EAFF20,01-DEMO,Demolition — Labor,1,ls,2429.15,4048.95,4048.95,labor
ELI-D10D7F94,EST-29EAFF20,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1214.58,2024.48,2024.48,material
ELI-8E95C144,EST-29EAFF20,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,4372.47,7288.11,7288.11,subcontractor
ELI-54302F5D,EST-29EAFF20,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,485.83,809.79,809.79,material
ELI-D8303F31,EST-29EAFF20,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1943.32,3239.16,3239.16,subcontractor
ELI-E100E3BE,EST-29EAFF20,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1457.49,2429.37,2429.37,labor
ELI-381CF96F,EST-29EAFF20,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,971.66,1619.58,1619.58,material
ELI-33AE2BE9,EST-29EAFF20,05-TILE,Tile & Shower — Materials,1,ls,1943.32,3239.16,3239.16,material
ELI-D19A4F82,EST-29EAFF20,05-TILE,Tile & Shower — Subcontractor,1,ls,4858.3,8097.9,8097.9,subcontractor
ELI-B55EC38E,EST-29EAFF20,06-VANITY,Vanity & Fixtures — Labor,1,ls,1214.58,2024.48,2024.48,labor
ELI-46C0CD30,EST-29EAFF20,06-VANITY,Vanity & Fixtures — Materials,1,ls,2914.98,4858.74,4858.74,material
ELI-C5C95A61,EST-29EAFF20,07-PAINT,Paint — Labor,1,ls,971.66,1619.58,1619.58,labor
ELI-0546F3A2,EST-29EAFF20,07-PAINT,Paint — Materials,1,ls,485.83,809.79,809.79,material
ELI-A5EE44C7,EST-29EAFF20,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,485.83,809.79,809.79,labor
ELI-44164B8A,EST-ADA2B39F,01-DEMO,Demolition — Labor,1,ls,2752.97,4747.67,4747.67,labor
ELI-82F95061,EST-ADA2B39F,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1376.48,2373.83,2373.83,material
ELI-7E1BEE57,EST-ADA2B39F,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,4955.34,8545.8,8545.8,subcontractor
ELI-EA06D6AD,EST-ADA2B39F,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,550.59,949.53,949.53,material
ELI-185A7A76,EST-ADA2B39F,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,2202.37,3798.13,3798.13,subcontractor
ELI-DCA0F8CA,EST-ADA2B39F,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1651.78,2848.6,2848.6,labor
ELI-DF6AC82D,EST-ADA2B39F,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,1101.19,1899.07,1899.07,material
ELI-B3C1C827,EST-ADA2B39F,05-TILE,Tile & Shower — Materials,1,ls,2202.37,3798.13,3798.13,material
ELI-63E62A4C,EST-ADA2B39F,05-TILE,Tile & Shower — Subcontractor,1,ls,5505.93,9495.33,9495.33,subcontractor
ELI-EF7C7A81,EST-ADA2B39F,06-VANITY,Vanity & Fixtures — Labor,1,ls,1376.48,2373.83,2373.83,labor
ELI-83AC3C6B,EST-ADA2B39F,06-VANITY,Vanity & Fixtures — Materials,1,ls,3303.56,5697.2,5697.2,material
ELI-CFD9CA0E,EST-ADA2B39F,07-PAINT,Paint — Labor,1,ls,1101.19,1899.07,1899.07,labor
ELI-EBBEEBE8,EST-ADA2B39F,07-PAINT,Paint — Materials,1,ls,550.59,949.53,949.53,material
ELI-717C78E5,EST-ADA2B39F,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,550.59,949.53,949.53,labor
ELI-B38E72A4,EST-35C1F735,01-DEMO,Demolition — Labor,1,ls,1704.3,2958.91,2958.91,labor
ELI-17346AD2,EST-35C1F735,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,852.15,1479.46,1479.46,material
ELI-B1FC0362,EST-35C1F735,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,3067.73,5326.04,5326.04,subcontractor
ELI-FCEFC490,EST-35C1F735,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,340.86,591.78,591.78,material
ELI-DCBA4F9D,EST-35C1F735,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1363.44,2367.13,2367.13,subcontractor
ELI-B233FDD0,EST-35C1F735,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1022.58,1775.35,1775.35,labor
ELI-B861B041,EST-35C1F735,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,681.72,1183.57,1183.57,material
ELI-A69A6B97,EST-35C1F735,05-TILE,Tile & Shower — Materials,1,ls,1363.44,2367.13,2367.13,material
ELI-68F5409C,EST-35C1F735,05-TILE,Tile & Shower — Subcontractor,1,ls,3408.59,5917.83,5917.83,subcontractor
ELI-82DEA2E5,EST-35C1F735,06-VANITY,Vanity & Fixtures — Labor,1,ls,852.15,1479.46,1479.46,labor
ELI-D9BE9DD2,EST-35C1F735,06-VANITY,Vanity & Fixtures — Materials,1,ls,2045.15,3550.7,3550.7,material
ELI-B1F8FB6F,EST-35C1F735,07-PAINT,Paint — Labor,1,ls,681.72,1183.57,1183.57,labor
ELI-7C953C9C,EST-35C1F735,07-PAINT,Paint — Materials,1,ls,340.86,591.78,591.78,material
ELI-E77179B6,EST-35C1F735,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,340.86,591.78,591.78,labor
ELI-9D6459C3,EST-35B2AAF5,01-SITE,Site Work & Excavation — Labor,1,ls,18213.92,21873.78,21873.78,labor
ELI-266B26A3,EST-35B2AAF5,01-SITE,Site Work & Excavation — Materials,1,ls,12142.62,14582.52,14582.52,material
ELI-F9C30CF9,EST-35B2AAF5,01-SITE,Site Work & Excavation — Subcontractor,1,ls,30356.54,36456.3,36456.3,subcontractor
ELI-FAE6021E,EST-35B2AAF5,02-FOUNDATION,Foundation — Labor,1,ls,30356.54,36456.3,36456.3,labor
ELI-8A87E0A1,EST-35B2AAF5,02-FOUNDATION,Foundation — Materials,1,ls,42499.16,51038.82,51038.82,material
ELI-7B34B903,EST-35B2AAF5,02-FOUNDATION,Foundation — Subcontractor,1,ls,18213.92,21873.78,21873.78,subcontractor
ELI-F21BF15A,EST-35B2AAF5,03-FRAMING,Framing — Labor,1,ls,60713.08,72912.61,72912.61,labor
ELI-8FC0F43B,EST-35B2AAF5,03-FRAMING,Framing — Materials,1,ls,84998.31,102077.65,102077.65,material
ELI-270351EB,EST-35B2AAF5,04-ROOFING,Roofing — Labor,1,ls,24285.23,29165.04,29165.04,labor
ELI-A398313C,EST-35B2AAF5,04-ROOFING,Roofing — Materials,1,ls,30356.54,36456.3,36456.3,material
ELI-82A19627,EST-35B2AAF5,05-WINDOWS-DOORS,Windows & Exterior Doors — Labor,1,ls,18213.92,21873.78,21873.78,labor
ELI-4F5CAE87,EST-35B2AAF5,05-WINDOWS-DOORS,Windows & Exterior Doors — Materials,1,ls,54641.77,65621.34,65621.34,material
ELI-118B7877,EST-35B2AAF5,06-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,12142.62,14582.52,14582.52,material
ELI-7AC20317,EST-35B2AAF5,06-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,42499.16,51038.82,51038.82,subcontractor
ELI-5678669C,EST-35B2AAF5,07-ROUGH-ELEC,Rough Electrical — Materials,1,ls,18213.92,21873.78,21873.78,material
ELI-052F7AB7,EST-35B2AAF5,07-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,42499.16,51038.82,51038.82,subcontractor
ELI-9225B107,EST-35B2AAF5,08-HVAC,HVAC — Subcontractor,1,ls,42499.16,51038.82,51038.82,subcontractor
ELI-1F4AAF4D,EST-35B2AAF5,09-INSULATION,Insulation — Labor,1,ls,12142.62,14582.52,14582.52,labor
ELI-F0BF7D0E,EST-35B2AAF5,09-INSULATION,Insulation — Materials,1,ls,18213.92,21873.78,21873.78,material
ELI-63460AFF,EST-35B2AAF5,10-SIDING,Exterior Siding & Trim — Labor,1,ls,24285.23,29165.04,29165.04,labor
ELI-8CAEED1C,EST-35B2AAF5,10-SIDING,Exterior Siding & Trim — Materials,1,ls,36427.85,43747.56,43747.56,material
ELI-3D9579FA,EST-35B2AAF5,11-DRYWALL,Drywall — Labor,1,ls,24285.23,29165.04,29165.04,labor
ELI-4F53F1AE,EST-35B2AAF5,11-DRYWALL,Drywall — Materials,1,ls,18213.92,21873.78,21873.78,material
ELI-BACBC52E,EST-35B2AAF5,12-PAINT,Paint - Interior & Exterior — Labor,1,ls,18213.92,21873.78,21873.78,labor
ELI-E4CDFEE5,EST-35B2AAF5,12-PAINT,Paint - Interior & Exterior — Materials,1,ls,12142.62,14582.52,14582.52,material
ELI-E9CF3E5F,EST-35B2AAF5,13-CABINETS,Cabinets — Labor,1,ls,18213.92,21873.78,21873.78,labor
ELI-765E5987,EST-35B2AAF5,13-CABINETS,Cabinets — Materials,1,ls,36427.85,43747.56,43747.56,material
ELI-11E2CCAC,EST-35B2AAF5,14-COUNTERTOPS,Countertops — Subcontractor,1,ls,24285.23,29165.04,29165.04,subcontractor
ELI-AF7B8738,EST-35B2AAF5,15-FLOORING,Flooring — Labor,1,ls,18213.92,21873.78,21873.78,labor
ELI-ABAEA3A4,EST-35B2AAF5,15-FLOORING,Flooring — Materials,1,ls,30356.54,36456.3,36456.3,material
ELI-EA940F0E,EST-35B2AAF5,16-TRIM,Finish Carpentry & Trim — Labor,1,ls,24285.23,29165.04,29165.04,labor
ELI-FF39EEEF,EST-35B2AAF5,16-TRIM,Finish Carpentry & Trim — Materials,1,ls,18213.92,21873.78,21873.78,material
ELI-FB6519A9,EST-35B2AAF5,17-FIXTURES,Fixtures & Appliances — Labor,1,ls,12142.62,14582.52,14582.52,labor
ELI-1516B391,EST-35B2AAF5,17-FIXTURES,Fixtures & Appliances — Materials,1,ls,36427.85,43747.56,43747.56,material
ELI-DA94177E,EST-35B2AAF5,18-LANDSCAPING,Final Grade & Landscaping — Labor,1,ls,6071.31,7291.26,7291.26,labor
ELI-2B673520,EST-35B2AAF5,18-LANDSCAPING,Final Grade & Landscaping — Materials,1,ls,12142.62,14582.52,14582.52,material
ELI-1789643F,EST-35B2AAF5,18-LANDSCAPING,Final Grade & Landscaping — Subcontractor,1,ls,12142.62,14582.52,14582.52,subcontractor
ELI-E389F167,EST-35B2AAF5,19-CLEANUP,Final Cleanup & CO — Labor,1,ls,12142.62,14582.52,14582.52,labor
ELI-E2A09882,EST-DD227CB0,01-LABOR,Labor — Labor,1,ls,862.31,1994.75,1994.75,labor
ELI-9AAF87D8,EST-DD227CB0,02-MATERIALS,Materials — Materials,1,ls,574.87,1329.84,1329.84,material
ELI-B6F0E7EE,EST-9C2B32B8,01-LABOR,Labor — Labor,1,ls,509.33,1328.89,1328.89,labor
ELI-E69C60E8,EST-9C2B32B8,02-MATERIALS,Materials — Materials,1,ls,339.56,885.93,885.93,material
ELI-93DBA9DA,EST-BF2CC447,01-DEMO,Demolition — Labor,1,ls,5013.0,7256.38,7256.38,labor
ELI-5B19BFAE,EST-BF2CC447,02-FRAMING,Framing & Partitions — Labor,1,ls,8593.71,12439.51,12439.51,labor
ELI-80EF2CC3,EST-BF2CC447,02-FRAMING,Framing & Partitions — Materials,1,ls,5729.14,8293.01,8293.01,material
ELI-B4A809DA,EST-BF2CC447,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,2148.43,3109.88,3109.88,material
ELI-C330C94B,EST-BF2CC447,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,8593.71,12439.51,12439.51,subcontractor
ELI-BE3A69F3,EST-BF2CC447,04-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1432.28,2073.25,2073.25,material
ELI-00F18A7F,EST-BF2CC447,04-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,5013.0,7256.38,7256.38,subcontractor
ELI-1125F201,EST-BF2CC447,05-HVAC,HVAC — Subcontractor,1,ls,7161.42,10366.26,10366.26,subcontractor
ELI-B1D8DC5A,EST-BF2CC447,06-CEILING,Ceiling Grid & Tiles — Labor,1,ls,4296.85,6219.76,6219.76,labor
ELI-DCA0578E,EST-BF2CC447,06-CEILING,Ceiling Grid & Tiles — Materials,1,ls,3580.71,5183.13,5183.13,material
ELI-946E8C92,EST-BF2CC447,07-DRYWALL,Drywall — Labor,1,ls,5013.0,7256.38,7256.38,labor
ELI-CD81E1B1,EST-BF2CC447,07-DRYWALL,Drywall — Materials,1,ls,2864.57,4146.5,4146.5,material
ELI-071D6D7D,EST-BF2CC447,08-PAINT,Paint — Labor,1,ls,3580.71,5183.13,5183.13,labor
ELI-C31072D1,EST-BF2CC447,08-PAINT,Paint — Materials,1,ls,1432.28,2073.25,2073.25,material
ELI-9BDA9FBB,EST-BF2CC447,09-FLOORING,Flooring — Labor,1,ls,2864.57,4146.5,4146.5,labor
ELI-B19EC1E6,EST-BF2CC447,09-FLOORING,Flooring — Materials,1,ls,4296.85,6219.76,6219.76,material
ELI-2516C79E,EST-BF2CC447,10-DOORS,Doors & Hardware — Labor,1,ls,2148.43,3109.88,3109.88,labor
ELI-FBF1B7AD,EST-BF2CC447,10-DOORS,Doors & Hardware — Materials,1,ls,3580.71,5183.13,5183.13,material
ELI-7E58B729,EST-BF2CC447,11-CLEANUP,Final Cleanup — Labor,1,ls,1432.28,2073.25,2073.25,labor
ELI-9DB6DABB,EST-9E38C7B4,01-LABOR,Labor — Labor,1,ls,888.99,1653.62,1653.62,labor
ELI-C3CC3742,EST-9E38C7B4,02-MATERIALS,Materials — Materials,1,ls,592.66,1102.42,1102.42,material
ELI-2462936E,EST-D330E275,01-LABOR,Labor — Labor,1,ls,472.68,1428.25,1428.25,labor
ELI-F5B35779,EST-D330E275,02-MATERIALS,Materials — Materials,1,ls,315.12,952.16,952.16,material
ELI-77C2BAA3,EST-16DBDA40,01-FOOTINGS,Footings & Posts — Labor,1,ls,8066.37,13118.38,13118.38,labor
ELI-37797793,EST-16DBDA40,01-FOOTINGS,Footings & Posts — Materials,1,ls,4302.06,6996.47,6996.47,material
ELI-08389208,EST-16DBDA40,02-FRAMING,Framing & Decking — Labor,1,ls,13443.95,21863.96,21863.96,labor
ELI-B03DF4E9,EST-16DBDA40,02-FRAMING,Framing & Decking — Materials,1,ls,15057.22,24487.64,24487.64,material
ELI-313DF3D7,EST-16DBDA40,03-STAIRS,Stairs & Railings — Labor,1,ls,6453.09,10494.7,10494.7,labor
ELI-39A00F0A,EST-16DBDA40,03-STAIRS,Stairs & Railings — Materials,1,ls,5377.58,8745.58,8745.58,material
ELI-87A6495B,EST-16DBDA40,04-FINISH,Finish & Sealing — Labor,1,ls,4302.06,6996.47,6996.47,labor
ELI-49263111,EST-16DBDA40,04-FINISH,Finish & Sealing — Materials,1,ls,2151.03,3498.23,3498.23,material
ELI-3BCF8A96,EST-16DBDA40,05-CLEANUP,Cleanup & Final Inspection — Labor,1,ls,1075.52,1749.12,1749.12,labor
ELI-95C1E87D,EST-AC3B3DFA,01-LABOR,Labor — Labor,1,ls,876.56,1915.55,1915.55,labor
ELI-BFBE740F,EST-AC3B3DFA,02-MATERIALS,Materials — Materials,1,ls,584.38,1277.03,1277.03,material
ELI-F07E98DB,EST-4ECB7E0B,01-LABOR,Labor — Labor,1,ls,978.89,1852.75,1852.75,labor
ELI-12DC05CA,EST-4ECB7E0B,02-MATERIALS,Materials — Materials,1,ls,652.6,1235.16,1235.16,material
ELI-3A740BA0,EST-7D54C42D,01-DEMO,Demolition — Labor,1,ls,2329.16,3758.22,3758.22,labor
ELI-3A116F3F,EST-7D54C42D,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1164.58,1879.11,1879.11,material
ELI-5CD274F8,EST-7D54C42D,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,4192.5,6764.8,6764.8,subcontractor
ELI-0326A45E,EST-7D54C42D,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,465.83,751.64,751.64,material
ELI-97304D92,EST-7D54C42D,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1863.33,3006.58,3006.58,subcontractor
ELI-0032AE97,EST-7D54C42D,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1397.5,2254.93,2254.93,labor
ELI-4689CFBE,EST-7D54C42D,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,931.67,1503.29,1503.29,material
ELI-5FFEFB35,EST-7D54C42D,05-TILE,Tile & Shower — Materials,1,ls,1863.33,3006.58,3006.58,material
ELI-33B1E178,EST-7D54C42D,05-TILE,Tile & Shower — Subcontractor,1,ls,4658.33,7516.44,7516.44,subcontractor
ELI-D83A61AC,EST-7D54C42D,06-VANITY,Vanity & Fixtures — Labor,1,ls,1164.58,1879.11,1879.11,labor
ELI-8A9BEB48,EST-7D54C42D,06-VANITY,Vanity & Fixtures — Materials,1,ls,2795.0,4509.86,4509.86,material
ELI-8AC9B361,EST-7D54C42D,07-PAINT,Paint — Labor,1,ls,931.67,1503.29,1503.29,labor
ELI-AA10E2E8,EST-7D54C42D,07-PAINT,Paint — Materials,1,ls,465.83,751.64,751.64,material
ELI-DF38B49D,EST-7D54C42D,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,465.83,751.64,751.64,labor
ELI-4C593DF5,EST-DA7540CA,01-DEMO,Demo & Prep — Labor,1,ls,5438.49,8108.3,8108.3,labor
ELI-50370618,EST-DA7540CA,02-FOUNDATION,Foundation — Labor,1,ls,10876.97,16216.6,16216.6,labor
