entry_id,employee_id,project_id,job_id,date,hours_regular,hours_overtime,cost,notes
TE-EA6B0251,EMP-003,PROJ-21938DC6,JOB-35A3D9BF,2024-11-13,6.5,0.0,223.08,Fixtures & Appliances work
TE-91ED36D1,EMP-005,PROJ-21938DC6,JOB-35A3D9BF,2024-11-13,7.0,0.0,157.08,Fixtures & Appliances work
TE-7E59A11D,EMP-002,PROJ-21938DC6,JOB-35A3D9BF,2024-11-14,8.0,0.5,369.6,Fixtures & Appliances work
TE-6CB79561,EMP-003,PROJ-21938DC6,JOB-35A3D9BF,2024-11-15,4.5,0.0,154.44,Fixtures & Appliances work
TE-4411D358,EMP-002,PROJ-21938DC6,JOB-35A3D9BF,2024-11-15,5.0,0.0,211.2,Fixtures & Appliances work
TE-08DEB8A5,EMP-004,PROJ-21938DC6,JOB-A8F3DDA0,2024-11-15,8.0,2.0,363.0,Final Cleanup & Punch work
TE-04AFC8AE,EMP-002,PROJ-21938DC6,JOB-A8F3DDA0,2024-11-15,8.0,2.0,464.64,Final Cleanup & Punch work
TE-ACA26C0D,EMP-002,PROJ-32E69088,JOB-F02DFA55,2024-10-18,8.0,1.5,432.96,Labor work
TE-94998061,EMP-005,PROJ-32E69088,JOB-F02DFA55,2024-10-18,8.0,2.0,246.84,Labor work
TE-E926F0EF,EMP-004,PROJ-32E69088,JOB-F02DFA55,2024-10-18,8.0,2.0,363.0,Labor work
TE-F7309AE4,EMP-004,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-25,8.0,2.0,363.0,Demolition work
TE-AF96B730,EMP-005,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-26,8.0,1.0,213.18,Demolition work
TE-6A4CC7CD,EMP-002,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-26,5.0,0.0,211.2,Demolition work
TE-76772C68,EMP-004,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-26,6.5,0.0,214.5,Demolition work
TE-83774E49,EMP-004,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-27,8.0,1.0,313.5,Demolition work
TE-63A2DB9F,EMP-002,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-27,6.5,0.0,274.56,Demolition work
TE-C6CC94FB,EMP-005,PROJ-CB16FC8A,JOB-A6556EC3,2024-09-27,8.0,2.0,246.84,Demolition work
TE-D8259161,EMP-003,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-09,4.0,0.0,137.28,Cement Board & Waterproofing work
TE-9E03322C,EMP-004,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-09,4.5,0.0,148.5,Cement Board & Waterproofing work
TE-147E19DA,EMP-005,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-09,6.0,0.0,134.64,Cement Board & Waterproofing work
TE-00CD98BC,EMP-004,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-10,8.0,2.0,363.0,Cement Board & Waterproofing work
TE-62372C35,EMP-004,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-11,4.5,0.0,148.5,Cement Board & Waterproofing work
TE-35AE130E,EMP-002,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-11,3.5,0.0,147.84,Cement Board & Waterproofing work
TE-A23E5B62,EMP-005,PROJ-CB16FC8A,JOB-196B0B8C,2024-10-11,5.5,0.0,123.42,Cement Board & Waterproofing work
TE-A32EA72C,EMP-004,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-21,4.0,0.0,132.0,Vanity & Fixtures work
TE-FEC4DDDB,EMP-003,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-21,3.5,0.0,120.12,Vanity & Fixtures work
TE-5710CF53,EMP-003,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-22,2.0,0.0,68.64,Vanity & Fixtures work
TE-A7DD5187,EMP-004,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-22,2.5,0.0,82.5,Vanity & Fixtures work
TE-F8435F2B,EMP-005,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-22,3.0,0.0,67.32,Vanity & Fixtures work
TE-D74C7477,EMP-002,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-23,3.5,0.0,147.84,Vanity & Fixtures work
TE-A3CF0850,EMP-004,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-23,4.0,0.0,132.0,Vanity & Fixtures work
TE-E5F3F847,EMP-003,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-24,8.0,0.5,300.3,Vanity & Fixtures work
TE-297D705C,EMP-005,PROJ-CB16FC8A,JOB-529B1FF7,2024-10-25,8.0,1.0,213.18,Vanity & Fixtures work
TE-9D383478,EMP-002,PROJ-CB16FC8A,JOB-CFD9981B,2024-10-28,8.0,2.0,464.64,Paint work
TE-308D04C4,EMP-002,PROJ-CB16FC8A,JOB-CFD9981B,2024-10-29,8.0,2.0,464.64,Paint work
TE-9EA23FF0,EMP-002,PROJ-CB16FC8A,JOB-FFAEF6F3,2024-10-29,5.0,0.0,211.2,Final Cleanup & Punch work
TE-0BD66AAF,EMP-004,PROJ-CB16FC8A,JOB-FFAEF6F3,2024-10-30,3.0,0.0,99.0,Final Cleanup & Punch work
TE-B4A3DD64,EMP-002,PROJ-CB16FC8A,JOB-FFAEF6F3,2024-10-30,2.5,0.0,105.6,Final Cleanup & Punch work
TE-A5A27433,EMP-004,PROJ-87ABD382,JOB-84E4CE46,2024-10-14,8.0,2.0,363.0,Footings & Posts work
TE-5E7CA790,EMP-003,PROJ-87ABD382,JOB-84E4CE46,2024-10-14,8.0,2.0,377.52,Footings & Posts work
TE-73C2A8AE,EMP-005,PROJ-87ABD382,JOB-84E4CE46,2024-10-14,8.0,2.0,246.84,Footings & Posts work
TE-C9EBE69C,EMP-003,PROJ-87ABD382,JOB-84E4CE46,2024-10-15,8.0,2.0,377.52,Footings & Posts work
TE-3A970575,EMP-004,PROJ-87ABD382,JOB-84E4CE46,2024-10-16,8.0,2.0,363.0,Footings & Posts work
TE-488E2A0B,EMP-005,PROJ-87ABD382,JOB-84E4CE46,2024-10-17,8.0,2.0,246.84,Footings & Posts work
TE-9F2B75A7,EMP-004,PROJ-87ABD382,JOB-84E4CE46,2024-10-17,8.0,2.0,363.0,Footings & Posts work
TE-0893DB8D,EMP-002,PROJ-87ABD382,JOB-84E4CE46,2024-10-17,8.0,0.5,369.6,Footings & Posts work
TE-3F4078F5,EMP-003,PROJ-87ABD382,JOB-84E4CE46,2024-10-18,8.0,2.0,377.52,Footings & Posts work
TE-E2196442,EMP-002,PROJ-87ABD382,JOB-84E4CE46,2024-10-18,8.0,2.0,464.64,Footings & Posts work
TE-8FA99FFD,EMP-005,PROJ-87ABD382,JOB-84E4CE46,2024-10-18,8.0,2.0,246.84,Footings & Posts work
TE-541FF2AC,EMP-002,PROJ-87ABD382,JOB-9D98038D,2024-10-21,8.0,2.0,464.64,Framing & Decking work
TE-5A3F66F4,EMP-004,PROJ-87ABD382,JOB-9D98038D,2024-10-21,8.0,2.0,363.0,Framing & Decking work
TE-BB1BFF9F,EMP-002,PROJ-87ABD382,JOB-9D98038D,2024-10-22,7.5,0.0,316.8,Framing & Decking work
TE-D0F7BC51,EMP-003,PROJ-87ABD382,JOB-9D98038D,2024-10-22,7.5,0.0,257.4,Framing & Decking work
TE-7279A7E0,EMP-005,PROJ-87ABD382,JOB-9D98038D,2024-10-22,8.0,2.0,246.84,Framing & Decking work
TE-34EFD923,EMP-004,PROJ-87ABD382,JOB-9D98038D,2024-10-23,8.0,2.0,363.0,Framing & Decking work
TE-96BAC474,EMP-005,PROJ-87ABD382,JOB-9D98038D,2024-10-24,8.0,2.0,246.84,Framing & Decking work
TE-96D8969E,EMP-005,PROJ-87ABD382,JOB-9D98038D,2024-10-25,8.0,2.0,246.84,Framing & Decking work
TE-D009B1F2,EMP-004,PROJ-87ABD382,JOB-9D98038D,2024-10-25,7.0,0.0,231.0,Framing & Decking work
TE-BE8482C0,EMP-003,PROJ-87ABD382,JOB-9D98038D,2024-10-25,8.0,1.5,351.78,Framing & Decking work
TE-2C1B1284,EMP-005,PROJ-87ABD382,JOB-9D98038D,2024-10-28,8.0,2.0,246.84,Framing & Decking work
TE-2C49ACFD,EMP-003,PROJ-87ABD382,JOB-9D98038D,2024-10-28,8.0,2.0,377.52,Framing & Decking work
TE-B837F706,EMP-002,PROJ-87ABD382,JOB-9D98038D,2024-10-29,8.0,2.0,464.64,Framing & Decking work
TE-89559EC0,EMP-004,PROJ-87ABD382,JOB-9D98038D,2024-10-29,8.0,2.0,363.0,Framing & Decking work
TE-735327D2,EMP-004,PROJ-87ABD382,JOB-9D98038D,2024-10-30,8.0,2.0,363.0,Framing & Decking work
TE-DF6606F1,EMP-002,PROJ-87ABD382,JOB-9D98038D,2024-10-30,8.0,0.0,337.92,Framing & Decking work
TE-1897B069,EMP-003,PROJ-87ABD382,JOB-9D98038D,2024-10-31,8.0,2.0,377.52,Framing & Decking work
TE-14095BBE,EMP-002,PROJ-87ABD382,JOB-9D98038D,2024-11-01,8.0,2.0,464.64,Framing & Decking work
TE-6D931F01,EMP-004,PROJ-87ABD382,JOB-9D98038D,2024-11-01,8.0,2.0,363.0,Framing & Decking work
TE-F99360BF,EMP-003,PROJ-87ABD382,JOB-51FEEE99,2024-11-04,7.5,0.0,257.4,Stairs & Railings work
TE-50952729,EMP-004,PROJ-87ABD382,JOB-51FEEE99,2024-11-04,6.5,0.0,214.5,Stairs & Railings work
TE-7C0303EE,EMP-002,PROJ-87ABD382,JOB-51FEEE99,2024-11-04,6.0,0.0,253.44,Stairs & Railings work
TE-F14CE4CB,EMP-005,PROJ-87ABD382,JOB-51FEEE99,2024-11-05,8.0,2.0,246.84,Stairs & Railings work
TE-5665CA68,EMP-004,PROJ-87ABD382,JOB-51FEEE99,2024-11-05,8.0,2.0,363.0,Stairs & Railings work
TE-C905F2E9,EMP-005,PROJ-87ABD382,JOB-51FEEE99,2024-11-06,8.0,1.0,213.18,Stairs & Railings work
TE-E5AF90DB,EMP-002,PROJ-87ABD382,JOB-51FEEE99,2024-11-06,5.0,0.0,211.2,Stairs & Railings work
TE-6FD221B0,EMP-004,PROJ-87ABD382,JOB-51FEEE99,2024-11-06,8.0,0.0,264.0,Stairs & Railings work
TE-AAA7343A,EMP-005,PROJ-87ABD382,JOB-51FEEE99,2024-11-07,8.0,2.0,246.84,Stairs & Railings work
TE-77337BA6,EMP-003,PROJ-87ABD382,JOB-51FEEE99,2024-11-07,8.0,0.5,300.3,Stairs & Railings work
TE-ED975E53,EMP-004,PROJ-87ABD382,JOB-51FEEE99,2024-11-07,6.5,0.0,214.5,Stairs & Railings work
TE-B4F2DFAA,EMP-002,PROJ-87ABD382,JOB-51FEEE99,2024-11-08,8.0,2.0,464.64,Stairs & Railings work
TE-6A9CDAEC,EMP-003,PROJ-87ABD382,JOB-ED7E1833,2024-11-08,8.0,2.0,377.52,Finish & Sealing work
TE-4F2B26ED,EMP-002,PROJ-87ABD382,JOB-ED7E1833,2024-11-11,8.0,2.0,464.64,Finish & Sealing work
TE-5C14E70D,EMP-003,PROJ-87ABD382,JOB-ED7E1833,2024-11-11,8.0,2.0,377.52,Finish & Sealing work
TE-B9FCF2D1,EMP-003,PROJ-87ABD382,JOB-4CE8C05F,2024-11-11,3.5,0.0,120.12,Cleanup & Final Inspection work
TE-E49868CF,EMP-004,PROJ-87ABD382,JOB-4CE8C05F,2024-11-11,3.5,0.0,115.5,Cleanup & Final Inspection work
TE-D8E29AC2,EMP-002,PROJ-87ABD382,JOB-4CE8C05F,2024-11-11,2.0,0.0,84.48,Cleanup & Final Inspection work
TE-D5F31174,EMP-003,PROJ-87ABD382,JOB-4CE8C05F,2024-11-12,8.0,2.0,377.52,Cleanup & Final Inspection work
TE-B153A452,EMP-005,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-10,3.5,0.0,78.54,Labor work
TE-BCFA29E0,EMP-002,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-10,1.0,0.0,42.24,Labor work
TE-4F43B97C,EMP-003,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-10,1.5,0.0,51.48,Labor work
TE-BE4B5C11,EMP-005,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-11,3.0,0.0,67.32,Labor work
TE-128133E4,EMP-003,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-11,1.5,0.0,51.48,Labor work
TE-AB36540E,EMP-002,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-11,1.5,0.0,63.36,Labor work
TE-5C1D77DD,EMP-004,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-14,2.5,0.0,82.5,Labor work
TE-77D642F3,EMP-005,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-14,3.5,0.0,78.54,Labor work
TE-A98C2FAB,EMP-005,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-15,3.0,0.0,67.32,Labor work
TE-2E7D07DA,EMP-004,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-15,1.5,0.0,49.5,Labor work
TE-B946FDC8,EMP-002,PROJ-6FBC8E65,JOB-EA681FCF,2024-10-15,1.0,0.0,42.24,Labor work
TE-66CC4E6A,EMP-003,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-23,8.0,2.0,377.52,Site Work & Excavation work
TE-21F15DDC,EMP-005,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-23,8.0,2.0,246.84,Site Work & Excavation work
TE-B5C15D8E,EMP-004,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-24,8.0,2.0,363.0,Site Work & Excavation work
TE-07705F8D,EMP-002,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-24,8.0,2.0,464.64,Site Work & Excavation work
TE-B3E8592B,EMP-002,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-25,8.0,2.0,464.64,Site Work & Excavation work
TE-863B88C2,EMP-004,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-28,8.0,2.0,363.0,Site Work & Excavation work
TE-9EDDB6D4,EMP-003,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-29,8.0,2.0,377.52,Site Work & Excavation work
TE-23CBFDC3,EMP-002,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-30,8.0,2.0,464.64,Site Work & Excavation work
TE-868B0E2E,EMP-004,PROJ-7FE51EFE,JOB-75DA6BB6,2024-10-31,8.0,2.0,363.0,Site Work & Excavation work
TE-DE74D9CC,EMP-002,PROJ-7FE51EFE,JOB-75DA6BB6,2024-11-01,8.0,2.0,464.64,Site Work & Excavation work
TE-D3594238,EMP-004,PROJ-7FE51EFE,JOB-75DA6BB6,2024-11-01,8.0,2.0,363.0,Site Work & Excavation work
TE-D667BDF8,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-01,8.0,2.0,464.64,Foundation work
TE-E576E1D2,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-01,8.0,2.0,363.0,Foundation work
TE-5A2A8332,EMP-003,PROJ-7FE51EFE,JOB-F763F84B,2024-11-01,8.0,2.0,377.52,Foundation work
TE-CD78639B,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-04,8.0,2.0,464.64,Foundation work
TE-4483743C,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-04,8.0,2.0,363.0,Foundation work
TE-99190C72,EMP-005,PROJ-7FE51EFE,JOB-F763F84B,2024-11-05,8.0,2.0,246.84,Foundation work
TE-CC113714,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-05,8.0,2.0,464.64,Foundation work
TE-EB464DAE,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-05,8.0,2.0,363.0,Foundation work
TE-C892B88E,EMP-005,PROJ-7FE51EFE,JOB-F763F84B,2024-11-06,8.0,2.0,246.84,Foundation work
TE-92F3D0D3,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-06,8.0,2.0,464.64,Foundation work
TE-28050493,EMP-003,PROJ-7FE51EFE,JOB-F763F84B,2024-11-06,8.0,2.0,377.52,Foundation work
TE-643C5A99,EMP-005,PROJ-7FE51EFE,JOB-F763F84B,2024-11-07,8.0,2.0,246.84,Foundation work
TE-794DE45C,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-07,8.0,2.0,363.0,Foundation work
TE-C5C87C60,EMP-003,PROJ-7FE51EFE,JOB-F763F84B,2024-11-07,8.0,2.0,377.52,Foundation work
TE-7C300162,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-08,8.0,2.0,464.64,Foundation work
TE-713EBC52,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-11,8.0,2.0,363.0,Foundation work
TE-B44AE8E6,EMP-005,PROJ-7FE51EFE,JOB-F763F84B,2024-11-11,8.0,2.0,246.84,Foundation work
TE-41A44660,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-11,8.0,2.0,464.64,Foundation work
TE-A92C8099,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-12,8.0,2.0,363.0,Foundation work
TE-73A8AF76,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-13,8.0,2.0,464.64,Foundation work
TE-3FCE6C53,EMP-003,PROJ-7FE51EFE,JOB-F763F84B,2024-11-13,8.0,2.0,377.52,Foundation work
TE-520A0A0F,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-14,8.0,2.0,363.0,Foundation work
TE-645963AD,EMP-002,PROJ-7FE51EFE,JOB-F763F84B,2024-11-14,8.0,2.0,464.64,Foundation work
TE-21327EF1,EMP-004,PROJ-7FE51EFE,JOB-F763F84B,2024-11-15,8.0,2.0,363.0,Foundation work
TE-9F3505EA,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-11-15,8.0,2.0,363.0,Framing work
TE-87C88146,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-11-18,8.0,2.0,363.0,Framing work
TE-08B1CFB6,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-11-18,8.0,2.0,464.64,Framing work
TE-7E14F90F,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-11-19,8.0,2.0,464.64,Framing work
TE-A2B40D84,EMP-005,PROJ-7FE51EFE,JOB-4118F954,2024-11-19,8.0,2.0,246.84,Framing work
TE-A493B4E3,EMP-005,PROJ-7FE51EFE,JOB-4118F954,2024-11-20,8.0,2.0,246.84,Framing work
TE-86A6C50F,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-11-20,8.0,2.0,377.52,Framing work
TE-74D5332C,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-11-21,8.0,2.0,363.0,Framing work
TE-03AA039D,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-11-21,8.0,2.0,377.52,Framing work
TE-5CE7726B,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-11-22,8.0,2.0,377.52,Framing work
TE-E9FA05C4,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-11-25,8.0,2.0,464.64,Framing work
TE-AFF85E04,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-11-25,8.0,2.0,363.0,Framing work
TE-59CCD688,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-11-26,8.0,2.0,363.0,Framing work
TE-B17FEA80,EMP-005,PROJ-7FE51EFE,JOB-4118F954,2024-11-26,8.0,2.0,246.84,Framing work
TE-E56164F4,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-11-27,8.0,2.0,377.52,Framing work
TE-5D0CB362,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-11-28,8.0,2.0,377.52,Framing work
TE-5B710BB0,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-11-28,8.0,2.0,464.64,Framing work
TE-042D01D0,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-11-28,8.0,2.0,363.0,Framing work
TE-1D308201,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-11-29,8.0,2.0,464.64,Framing work
TE-8CD4C4E4,EMP-005,PROJ-7FE51EFE,JOB-4118F954,2024-11-29,8.0,2.0,246.84,Framing work
TE-8BE97ECF,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-12-02,8.0,2.0,377.52,Framing work
TE-D8C229C0,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-12-02,8.0,2.0,363.0,Framing work
TE-CFD0E0E0,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-12-03,8.0,2.0,377.52,Framing work
TE-AB302857,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-12-04,8.0,2.0,363.0,Framing work
TE-09310FBA,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-12-05,8.0,2.0,464.64,Framing work
TE-1EA419AA,EMP-003,PROJ-7FE51EFE,JOB-4118F954,2024-12-05,8.0,2.0,377.52,Framing work
TE-5435F0A1,EMP-004,PROJ-7FE51EFE,JOB-4118F954,2024-12-06,8.0,2.0,363.0,Framing work
TE-C0AD5685,EMP-002,PROJ-7FE51EFE,JOB-4118F954,2024-12-06,8.0,2.0,464.64,Framing work
TE-9983A65F,EMP-004,PROJ-7FE51EFE,JOB-F4C46713,2024-12-09,8.0,2.0,363.0,Roofing work
TE-43F270C0,EMP-002,PROJ-7FE51EFE,JOB-F4C46713,2024-12-09,8.0,2.0,464.64,Roofing work
TE-4CF396D7,EMP-005,PROJ-7FE51EFE,JOB-F4C46713,2024-12-09,8.0,2.0,246.84,Roofing work
TE-18480216,EMP-005,PROJ-7FE51EFE,JOB-F4C46713,2024-12-10,8.0,2.0,246.84,Roofing work
TE-00C3ECAE,EMP-004,PROJ-7FE51EFE,JOB-F4C46713,2024-12-10,8.0,2.0,363.0,Roofing work
TE-D82120E6,EMP-003,PROJ-7FE51EFE,JOB-F4C46713,2024-12-11,8.0,2.0,377.52,Roofing work
TE-FE3E4226,EMP-005,PROJ-7FE51EFE,JOB-F4C46713,2024-12-11,8.0,2.0,246.84,Roofing work
TE-9D8ECCC9,EMP-003,PROJ-7FE51EFE,JOB-F4C46713,2024-12-12,8.0,2.0,377.52,Roofing work
TE-CC77D474,EMP-004,PROJ-7FE51EFE,JOB-F4C46713,2024-12-12,8.0,2.0,363.0,Roofing work
TE-794B78F6,EMP-005,PROJ-7FE51EFE,JOB-F4C46713,2024-12-12,8.0,2.0,246.84,Roofing work
TE-FDC42C97,EMP-005,PROJ-7FE51EFE,JOB-F4C46713,2024-12-13,8.0,2.0,246.84,Roofing work
TE-490162DA,EMP-004,PROJ-7FE51EFE,JOB-F4C46713,2024-12-13,8.0,2.0,363.0,Roofing work
TE-07BD576A,EMP-003,PROJ-7FE51EFE,JOB-B7610884,2024-12-16,8.0,2.0,377.52,Windows & Exterior Doors work
TE-FBF962E4,EMP-004,PROJ-7FE51EFE,JOB-B7610884,2024-12-16,8.0,2.0,363.0,Windows & Exterior Doors work
TE-EE381E47,EMP-002,PROJ-7FE51EFE,JOB-B7610884,2024-12-16,8.0,0.0,337.92,Windows & Exterior Doors work
TE-DEE084A5,EMP-003,PROJ-7FE51EFE,JOB-B7610884,2024-12-17,8.0,2.0,377.52,Windows & Exterior Doors work
TE-290C3E2A,EMP-005,PROJ-7FE51EFE,JOB-B7610884,2024-12-17,8.0,2.0,246.84,Windows & Exterior Doors work
TE-4AC696B2,EMP-002,PROJ-7FE51EFE,JOB-B7610884,2024-12-18,8.0,2.0,464.64,Windows & Exterior Doors work
TE-FE867B41,EMP-005,PROJ-7FE51EFE,JOB-B7610884,2024-12-19,8.0,2.0,246.84,Windows & Exterior Doors work
TE-567B849B,EMP-004,PROJ-7FE51EFE,JOB-B7610884,2024-12-19,8.0,2.0,363.0,Windows & Exterior Doors work
TE-08DC110A,EMP-005,PROJ-7FE51EFE,JOB-B7610884,2024-12-20,8.0,2.0,246.84,Windows & Exterior Doors work
TE-6C4BCAD2,EMP-003,PROJ-7FE51EFE,JOB-B7610884,2024-12-20,8.0,1.0,326.04,Windows & Exterior Doors work
TE-68ECDF8D,EMP-004,PROJ-7FE51EFE,JOB-B7610884,2024-12-20,8.0,2.0,363.0,Windows & Exterior Doors work
TE-40F446DA,EMP-004,PROJ-7FE51EFE,JOB-B7610884,2024-12-23,8.0,2.0,363.0,Windows & Exterior Doors work
TE-F36E2E9E,EMP-002,PROJ-7FE51EFE,JOB-B7610884,2024-12-24,8.0,2.0,464.64,Windows & Exterior Doors work
TE-8546CC81,EMP-003,PROJ-7FE51EFE,JOB-B7610884,2024-12-25,8.0,2.0,377.52,Windows & Exterior Doors work
TE-87510027,EMP-005,PROJ-7FE51EFE,JOB-B7610884,2024-12-25,8.0,2.0,246.84,Windows & Exterior Doors work
TE-3C409331,EMP-004,PROJ-7FE51EFE,JOB-B7610884,2024-12-26,8.0,2.0,363.0,Windows & Exterior Doors work
TE-B775C522,EMP-005,PROJ-7FE51EFE,JOB-B7610884,2024-12-26,8.0,2.0,246.84,Windows & Exterior Doors work
TE-C0ABBA3B,EMP-004,PROJ-7FE51EFE,JOB-D79A6513,2025-01-20,8.0,2.0,363.0,Insulation work
TE-384C9310,EMP-005,PROJ-7FE51EFE,JOB-D79A6513,2025-01-20,8.0,2.0,246.84,Insulation work
TE-00819D39,EMP-003,PROJ-7FE51EFE,JOB-D79A6513,2025-01-20,8.0,2.0,377.52,Insulation work
TE-8F5E5A36,EMP-005,PROJ-7FE51EFE,JOB-D79A6513,2025-01-21,8.0,2.0,246.84,Insulation work
TE-33BE7904,EMP-003,PROJ-7FE51EFE,JOB-D79A6513,2025-01-21,8.0,2.0,377.52,Insulation work
TE-DCCD9A4D,EMP-004,PROJ-7FE51EFE,JOB-D79A6513,2025-01-21,8.0,2.0,363.0,Insulation work
TE-07555920,EMP-002,PROJ-7FE51EFE,JOB-D79A6513,2025-01-22,8.0,2.0,464.64,Insulation work
TE-8186DD9A,EMP-005,PROJ-7FE51EFE,JOB-D79A6513,2025-01-23,8.0,2.0,246.84,Insulation work
TE-1DCD75D0,EMP-004,PROJ-7FE51EFE,JOB-D79A6513,2025-01-23,8.0,2.0,363.0,Insulation work
TE-ED34AF31,EMP-003,PROJ-7FE51EFE,JOB-D79A6513,2025-01-23,8.0,2.0,377.52,Insulation work
TE-BAD90115,EMP-003,PROJ-7FE51EFE,JOB-473899AF,2025-01-23,8.0,2.0,377.52,Exterior Siding & Trim work
TE-53082460,EMP-002,PROJ-7FE51EFE,JOB-473899AF,2025-01-23,8.0,2.0,464.64,Exterior Siding & Trim work
TE-42BD8039,EMP-005,PROJ-7FE51EFE,JOB-473899AF,2025-01-23,8.0,2.0,246.84,Exterior Siding & Trim work
TE-6D8D5720,EMP-004,PROJ-7FE51EFE,JOB-473899AF,2025-01-24,8.0,2.0,363.0,Exterior Siding & Trim work
TE-06EFB17F,EMP-002,PROJ-7FE51EFE,JOB-473899AF,2025-01-27,8.0,2.0,464.64,Exterior Siding & Trim work
TE-089307CD,EMP-003,PROJ-7FE51EFE,JOB-473899AF,2025-01-27,8.0,2.0,377.52,Exterior Siding & Trim work
TE-3B58147F,EMP-005,PROJ-7FE51EFE,JOB-473899AF,2025-01-27,8.0,2.0,246.84,Exterior Siding & Trim work
TE-C74E437E,EMP-005,PROJ-7FE51EFE,JOB-473899AF,2025-01-28,8.0,2.0,246.84,Exterior Siding & Trim work
TE-06D5CF70,EMP-002,PROJ-7FE51EFE,JOB-473899AF,2025-01-29,8.0,2.0,464.64,Exterior Siding & Trim work
TE-F57CC948,EMP-005,PROJ-7FE51EFE,JOB-473899AF,2025-01-29,8.0,2.0,246.84,Exterior Siding & Trim work
TE-6517E066,EMP-005,PROJ-7FE51EFE,JOB-473899AF,2025-01-30,8.0,2.0,246.84,Exterior Siding & Trim work
